X,Y,OBJECTID,status,eventIsland,directLineDistance1,directLineDistance2,directLineDistance3,eventDescription,eventType,expectedResolution,impact,planned,restrictions,startDate,endDate,informationSource,supplier,eventCreated,eventModified,GDB_GEOMATTR_DATA,GlobalID,eventComments,locationArea,alternativeRoute,eventId,CreationDate,Creator,EditDate,Editor
1800831.92804216,5830625.14636295,100542,Resolved,North Island,0.92 km southeast of Komakorau,3.29 km northwest of Gordonton,5.52 km east of Kainui,Maintenance,Road Work,Until further notice,Caution,true,,2023/09/20 21:50:00+00,2023/09/21 06:00:00+00,NMC,Official,2023/09/20 21:52:54.237+00,2023/09/21 06:01:50.013+00,,482e1c87-9daf-46af-a177-056483acba9c,,SH 1B Taupiri,,442895,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1298086.80340805,5045406.19428304,100543,Resolved,South Island,,,,Traffic Signal Fault,Road Hazard,Until further notice,Caution,false,,2023/09/21 01:52:15.310+00,2023/09/21 02:34:16+00,NZTA,Official,2023/09/21 01:52:15.730+00,2023/09/21 02:35:05.233+00,,e6acc46f-29c3-4678-9b23-1fc8fed1efa0,,SH 6 Albert Town River Bridge,,442947,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1669762.45882926,5323777.70677423,100544,Scheduled,South Island,,,,Resurfacing,Road Work,04/10/2023 19:00,Delays,true,,2023/10/03 18:00:00.563+00,2023/10/04 07:00:00.563+00,NZTA,Official,2023/09/17 22:54:50.937+00,2023/09/17 22:54:53.883+00,,24c2ed7c-0145-40d8-93a8-9acaf949eb38,,SH 1 5km north of Half Moon Bay (Paparoa Point),,441607,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1302776.2513074,5103510.67253885,100545,Active,South Island,,,,Slip,Road Hazard,Until further notice,Road Closed,false,,2023/09/20 21:07:06.583+00,,Fire Service,Official,2023/09/20 21:07:06.990+00,2023/09/21 02:54:21.577+00,,b5b573e7-933f-4a23-8896-ac1701dd3095,,SH 6 Haast to Makarora,,442883,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1785867.66761835,5488578.37693416,100546,Resolved,North Island,,,,Other,Road Work,Until further notice,Caution,true,,2023/09/21 07:00:31.120+00,2023/09/21 16:52:17+00,NZTA,Official,2023/09/21 07:01:59.683+00,2023/09/21 16:53:47.307+00,,afb28c4f-a15e-4653-955e-470dbe07bc75,,"SH 1 Otaki to Manakau, near Atkins Road intersection",,442983,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1730452.46626542,5973499.96324357,100547,Resolved,North Island,0.39 km northeast of Tauhoa,4.66 km north of Mangakura,6.07 km west of Hoteo,Other,Road Work,22/09/2023 06:00,Caution,true,,2023/09/18 07:00:00+00,2023/09/21 18:00:00+00,NMC,Official,2023/09/15 03:32:34.390+00,2023/09/21 18:01:14.650+00,,28c4b97d-aa09-4cbd-bb47-0b785633d072,,SH 16 Tauhoa,,441373,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1435848.55340143,5019704.2277193,100548,Active,South Island,,,,Other,Road Work,02/10/2023 18:00,Caution,true,,2023/08/30 18:00:00.817+00,,NZTA,Official,2023/08/27 20:21:34.217+00,2023/09/03 21:18:11.237+00,,6770b246-78d1-4730-b52c-cb828bc20a03,,"SH 83 Peebles, near the intersection with Ridge Road",,439792,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1513952.4300909,5402050.5880759,100549,Active,South Island,,,,Maintenance,Road Work,22/09/2023 17:00,Caution,true,,2023/09/17 19:30:00+00,2023/09/22 05:00:00+00,NZTA,Official,2023/09/18 01:42:26.470+00,2023/09/21 05:00:11.200+00,,6602640d-8f80-4b89-b60f-284c83de5ef4,,SH 67 Karamea Highway north of Corbyvale,,441643,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1644498.83949143,5443409.42898991,100550,Active,South Island,,,,Other,Road Work,Until further notice,Caution,true,,2023/03/26 18:00:00+00,2024/03/31 06:00:00+00,NZTA,Official,2023/03/24 03:39:44.817+00,2023/03/30 21:18:19.567+00,,65140e2b-2064-4227-bb74-e1688069d0f6,,SH 6 Hira to Rai Valley,,419591,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1748824.63296253,5945446.85308836,100551,Resolved,North Island,0.68 km south of Silverdale,2.79 km east of Pine Valley,3.80 km southwest of Red Beach,Maintenance,Road Work,22/09/2023 04:09,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 16:09:30.777+00,NZTA,Official,2023/09/20 23:39:26.397+00,2023/09/21 16:09:30.040+00,,ab97d4d6-d3db-4403-8164-61bb0d29d00d,,SH 1 Silverdale On-ramp Southbound,,442912,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1768715.47844702,5902902.85532034,100552,Resolved,North Island,2.39 km east of Wiri,2.51 km northwest of Manurewa East,2.62 km northeast of Homai,Crash,Road Hazard,Until further notice,Delays,false,,2023/09/21 18:05:00+00,2023/09/21 18:55:14.720+00,NZTA,Official,2023/09/21 18:05:30.737+00,2023/09/21 18:55:14.773+00,,03e5e2ef-39c8-426f-ac47-c1febb32e07a,,SH SH1 Hill Rd to SH1/SH20 Link,,443012,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 22:30:18.701+00,ETL_Integration_NZTA
1867417.77997925,5549144.28788307,100553,Active,North Island,,,,Resurfacing,Road Work,Until further notice,Caution,true,,2023/08/17 20:49:50.343+00,2023/10/19 20:49:50.343+00,NZTA,Official,2023/08/17 21:02:13.863+00,2023/09/12 22:24:13.890+00,,b85485f8-a4dc-481f-a6dc-9eb435166796,,"SH 2 Piripiri, near to intersection with Otanga Road",,438975,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1711133.01504793,6041283.93406638,100554,Resolved,North Island,1.89 km northwest of Otaika Valley,3.24 km east of Maungatapere,5.06 km southwest of Maunu,Resurfacing,Road Work,22/09/2023 05:00,Delays,true,,2023/09/21 07:00:00+00,2023/09/21 17:00:00+00,NMC,Official,2023/09/19 02:13:07.867+00,2023/09/21 17:00:47.120+00,,3d215a21-22d0-4ceb-a672-524c7aadef64,,SH 15 Maungatapere,,442738,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1791922.28627256,5780470.505122,100555,Resolved,North Island,0.32 km south of Tihiroa,3.89 km west of Te Kawa West,4.81 km south of Te Kopua,Other,Road Work,Until further notice,Caution,true,,2023/09/20 21:38:00+00,2023/09/21 05:00:00+00,NMC,Official,2023/09/20 21:39:43.993+00,2023/09/21 05:01:23.070+00,,a734038e-d8c0-4f38-9a82-aea225df7fce,,SH 31 Tihiroa,,442889,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1621036.54221936,5427693.90669607,100556,Scheduled,South Island,,,,Other,Road Work,28/09/2023 05:00,Delays,true,,2023/09/27 08:00:00.140+00,2023/09/27 17:00:00.140+00,NZTA,Official,2023/09/21 00:17:41.880+00,2023/09/21 00:19:20.513+00,,9e6a7e9b-08ee-419c-9244-ff4f41ea32a7,,SH 6 Beatson Roundabout,,442932,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1623804.46013944,5431793.85789342,100557,Scheduled,South Island,,,,Other,Road Work,25/09/2023 05:00,Delays,true,,2023/09/24 08:00:00.790+00,2023/09/24 17:00:00.790+00,NZTA,Official,2023/09/20 23:38:42.337+00,2023/09/21 00:19:45.523+00,,e2fa1999-3acb-4b14-8ab5-a462a2f02f55,,SH 6 Trafalgar Roundabout,,442911,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1790940.95870402,5497640.89770788,100558,Resolved,North Island,,,,Crash,Road Hazard,Until further notice,Caution,false,,2023/09/21 05:40:35.270+00,2023/09/21 07:31:08+00,NZTA,Official,2023/09/21 05:40:35.683+00,2023/09/21 07:31:21.453+00,,5fb6c99a-60c2-47ed-a6ab-d09d7c726c50,,"SH 1 Ohau to Levin, near the State Highway 57 Intersection",,442977,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1723289.01463504,6003552.35995403,100559,Scheduled,North Island,1.58 km northeast of Maungaturoto,5.51 km west of Brynderwyn,5.66 km west of Pukekaroro,Resurfacing,Road Work,27/10/2023 17:00,Delays,true,,2023/09/25 19:00:00+00,2023/10/27 05:00:00+00,NMC,Official,2023/09/20 00:09:36.640+00,2023/09/20 00:09:36.640+00,,c44ae026-31ef-4eda-8721-207a73a2e8d0,,SH 12 Ruawai to Brynderwyn,,442827,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1822970.44127387,5828905.4289803,100560,Active,North Island,0.78 km south of Morrinsville,1.90 km east of Kuranui,6.46 km northeast of Motumaoho,Resurfacing,Road Work,Until further notice,Delays,true,,2023/09/11 00:09:00+00,2023/09/24 17:00:00+00,NMC,Official,2023/09/11 00:33:01.940+00,2023/09/21 17:00:47.623+00,,1d60d995-0b1a-40cc-a314-dbe54514168a,,SH 26 Morrinsville to Te Aroha,,440977,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1887798.33419852,5773181.78347456,100561,Active,North Island,0.96 km northwest of Lynmore,1.45 km east of Ngapuna,1.92 km east of Rotorua,Road Construction,Road Work,Until further notice,Delays,true,,2023/04/04 20:47:00+00,2024/04/04 12:00:00+00,NMC,Official,2023/04/04 20:48:35.890+00,2023/09/10 20:07:22.367+00,,3038b073-2f61-45e9-93a7-9eb85be6d6e5,,SH 30 Rotorua to (SH33) Tikitere,,420626,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1883539.65461984,5774155.32580734,100562,Scheduled,North Island,0.79 km northeast of Utuhina,1.62 km southwest of Ohinemutu,1.63 km northwest of Glenholme,Bridge Repairs,Road Work,15/10/2023 23:59,Road Closed,true,,2023/09/24 19:00:00+00,2023/10/15 11:59:00+00,NMC,Official,2023/08/31 21:26:46.937+00,2023/09/05 06:28:29.573+00,,a25630c7-8b32-4aac-b84c-17d0a78b7fec,,SH 5 Malfroy Street to Lake Road,,440116,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1535122.74435561,5374594.4798555,100563,Resolved,South Island,,,,Breakdown,Road Hazard,Until further notice,Caution,false,,2023/09/20 23:35:06.547+00,2023/09/21 02:02:51+00,Police,Official,2023/09/20 23:35:07.047+00,2023/09/21 02:03:27.833+00,,d17ea9d7-578a-4f9c-91b2-f4571d9d0687,,"SH 6 Fern Flat, at O'Sullivans Bridge",,442909,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1497307.02763146,5136258.88545186,100564,Active,South Island,0.24 km northwest of Tinwald,2.31 km southwest of Ashburton,3.12 km southwest of Hampstead,Road Construction,Road Work,Until further notice,Delays,true,,2023/07/17 05:41:00+00,2024/06/30 05:00:00+00,NMC,Official,2023/07/17 06:04:48.897+00,2023/09/13 03:39:18.733+00,,070ebb92-db4d-4346-8b2e-b3c777c00c73,,"SH 1 Tinwald, Ashburton",,433995,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1296658.07292453,5043603.52190358,100565,Active,South Island,,,,Road Construction,Road Work,Until further notice,Caution,true,,2023/08/21 21:00:00.360+00,2023/10/22 04:00:00.360+00,NZTA,Official,2023/08/21 21:49:04.177+00,2023/09/18 21:43:19.947+00,,cfe6e127-20d7-4411-96d9-2e51048654c8,,"SH 6/84 Albert Town, at the intersection of State Highway 6 and State Highway 84",,439323,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1694624.16411244,5674087.99327479,100566,Scheduled,North Island,,,,Other,Road Work,30/09/2023 06:00,Caution,true,,2023/09/25 07:00:00.587+00,2023/09/29 19:00:00.587+00,NZTA,Official,2023/09/21 01:35:03.267+00,2023/09/21 01:35:10.653+00,,d7831457-5fb0-4e03-b7b1-b98efab5be0b,,"SH 3 Welbourn, at the intersection with Junction Street",,442943,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1772095.17209063,5785136.71326886,100567,Resolved,North Island,3.39 km southeast of Oparau,5.14 km northeast of Hauturu,8.34 km west of Te Rauamoa,Other,Road Work,Until further notice,Caution,true,,2023/08/10 21:28:00+00,2023/09/29 12:00:00+00,NMC,Official,2023/08/10 21:29:35.363+00,2023/09/03 21:24:04.073+00,,52d7870c-156e-4ae6-8fb8-c1dea8a56481,,SH 31 Oparau,,437383,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1732014.8287868,5952273.91620601,100568,Active,North Island,1.85 km southwest of Makarau,3.52 km northwest of Kanohi,4.64 km southeast of Kakanui,Other,Road Work,22/09/2023 06:59,Caution,true,,2023/09/17 19:00:00+00,2023/09/21 18:59:00+00,NMC,Official,2023/09/15 03:40:10.717+00,2023/09/17 19:00:12.447+00,,e9bc6b86-b958-4e0d-8bb7-e1428b2081fb,,SH 16 Kaukapakapa,,441377,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1370085.85782076,5103300.78479648,100569,Active,South Island,,,,Fire,Road Hazard,Until further notice,Road Closed,false,,2023/09/20 08:03:03.637+00,,NZTA,Official,2023/09/20 08:03:04.057+00,2023/09/21 06:22:56.817+00,,18d8fba3-26fb-409e-998d-c39c54372081,,"SH 80 Lake Pukaki, at the intersection with SH8",,442855,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
2048416.63920771,5829256.61759073,100570,Active,North Island,5.61 km west of Potaka,6.99 km east of Whangaparaoa,9.28 km east of Otamaroa,Resurfacing,Road Work,22/09/2023 17:00,Delays,true,,2023/09/17 19:00:00+00,2023/09/22 05:00:00+00,NMC,Official,2023/09/15 02:52:43.793+00,2023/09/17 19:00:12.367+00,,0ca63f34-ef40-40b7-8150-72e31e3f21ba,,SH 35 Opotiki to Te Araroa,,441365,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1793662.66656635,5799889.31213543,100571,Resolved,North Island,1.74 km northeast of Te Rore,3.56 km south of Ngahinapouri,4.11 km northwest of Paterangi,Other,Road Work,Until further notice,Caution,true,,2023/09/20 21:42:00+00,2023/09/21 07:00:00+00,NMC,Official,2023/09/20 21:43:04.577+00,2023/09/21 07:00:16.917+00,,4a116c3f-6623-4636-8f1a-c8c3b0fc9d46,,SH 39 Ngahinapouri,,442891,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1382843.40513216,4907136.32912403,100572,Active,South Island,,,,Bridge Repairs,Road Work,18/12/2023 17:00,Delays,true,,2023/09/13 19:00:00+00,2023/12/18 05:00:00+00,NZTA,Official,2023/09/07 21:14:10.093+00,2023/09/14 10:35:18.637+00,,57a789be-bad9-46fb-9d74-0c3dce17b001,,"SH 1 Otokia, at the Taieri River Bridge",,440689,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1687082.02611393,5353805.17101842,100573,Scheduled,South Island,,,,Resurfacing,Road Work,03/10/2023 19:00,Delays,true,,2023/10/02 18:00:00.887+00,2023/10/03 07:00:00.887+00,NZTA,Official,2023/09/17 22:50:59.607+00,2023/09/17 22:51:03.713+00,,776e581d-058f-4c3e-b0b2-7c37b69ec08d,,SH 1 5km north of Kekerengu,,441606,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1766771.79468632,5903994.90059674,100574,Resolved,North Island,1.08 km northeast of Wiri,1.63 km southeast of Puhinui,2.53 km north of Homai,Maintenance,Road Work,22/09/2023 03:45,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 15:45:47.693+00,NZTA,Official,2023/09/20 23:54:04.577+00,2023/09/21 15:45:46.607+00,,2ab8ea06-ef12-4a6b-8515-901c8052fcb2,,SH 20 Lambie Dr On-ramp Southbound,,442924,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1758166.50035429,5435770.29550982,100575,Resolved,North Island,,,,Breakdown,Road Hazard,Until further notice,Caution,false,,2023/09/21 07:21:37.353+00,2023/09/21 08:15:18+00,Police,Official,2023/09/21 07:21:37.840+00,2023/09/21 08:15:39.693+00,,9c831c2a-5aa4-44df-a224-ef79e5430784,,"SH 2 Petone, prior to Dowse Drive offramp (southbound)",,442988,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1793954.32542857,5802740.64517779,100576,Resolved,North Island,1.08 km southeast of Ngahinapouri,3.95 km south of Tuhikaramea,4.49 km north of Te Rore,Services,Road Work,Until further notice,Caution,true,,2023/09/20 21:40:00+00,2023/09/21 07:00:00+00,NMC,Official,2023/09/20 21:41:37.870+00,2023/09/21 07:00:16.820+00,,438380b9-a6aa-468c-90a3-5a7d09c7c4bc,,SH 39 Ngahinapouri,,442890,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1776219.23542913,5881525.27799378,100577,Resolved,North Island,0.91 km south of Bombay,4.43 km east of Pukekohe East,5.73 km northeast of Harrisville,Maintenance,Road Work,22/09/2023 03:55,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 15:55:10.843+00,NZTA,Official,2023/09/20 23:30:06.753+00,2023/09/21 15:55:09.763+00,,21fcab6d-0f3f-4117-bfc7-ce84667c2f3b,,"SH 1 Full Closure Bombay to Papakura, Northbound",,442905,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1804157.64277282,5813736.80425154,100578,Active,North Island,1.95 km east of Hamilton East,3.55 km southwest of Newstead,3.68 km east of Hamilton West,Other,Road Work,Until further notice,Caution,true,,2023/08/07 22:14:00+00,2023/09/29 18:00:00+00,NMC,Official,2023/08/07 22:15:52.343+00,2023/08/30 22:00:16.060+00,,b1acd07e-8c1c-47d0-9afc-d258acb12fc4,,SH 1C Hillcrest,,437067,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1794781.78052529,5833895.03186835,100579,Resolved,North Island,1.60 km east of Taupiri,2.38 km north of Kainui,3.77 km northeast of Hopuhopu,Resurfacing,Road Work,Until further notice,Caution,true,,2023/09/08 02:54:00+00,2023/09/21 18:00:00+00,NMC,Official,2023/09/08 03:00:09.977+00,2023/09/21 18:01:14.587+00,,2c4af343-0318-42f6-a646-ee9d71d6a1d1,,SH 1B Taupiri Interchange,,440744,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1756983.4423666,5926252.54478406,100580,Resolved,North Island,1.10 km south of Takapuna,1.42 km west of Hauraki,2.06 km east of Northcote Central,Maintenance,Road Work,22/09/2023 04:23,Road Closed,true,,2023/09/21 10:00:00+00,2023/09/21 16:23:56.623+00,NZTA,Official,2023/09/20 23:24:42.960+00,2023/09/21 16:23:55.513+00,,ad7d247d-4240-4df6-8edd-b9107389f4f8,,"SH 1 Full Closure Esmonde Rd to Onewa Rd, Southbound",,442903,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1433123.59402199,5029071.4583101,100581,Active,South Island,,,,Bridge Repairs,Road Work,14/01/2024 00:00,Caution,true,,2021/12/17 05:49:00+00,2024/01/13 12:00:00+00,NMC,Official,2021/12/17 05:56:07.307+00,2023/01/23 02:37:32.377+00,,0e3ed853-1f93-41b5-9570-7d44f0edb565,,SH 82 Waimate to Kurow (Elephant Hill Stream Bridge),,368669,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1768072.46802116,5904340.53929926,100582,Resolved,North Island,1.84 km southwest of Flat Bush,2.19 km northeast of Wiri,2.70 km east of Puhinui,Maintenance,Road Work,22/09/2023 04:03,Road Closed,true,,2023/09/21 09:00:00+00,2023/09/21 16:03:53.883+00,NZTA,Official,2023/09/20 23:42:48.280+00,2023/09/21 16:03:52.807+00,,702c1700-15b1-4c03-848e-3f554d4723bf,,SH 1 Redoubt Rd On-ramp Southbound,,442914,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1936318.82542879,5611117.07128917,100583,Active,North Island,,,,Other,Road Work,05/10/2023 06:00,Delays,true,,2023/09/17 08:00:00+00,2023/10/04 18:00:00+00,NZTA,Official,2023/09/05 00:08:24.847+00,2023/09/17 08:01:45.457+00,,4132470c-014b-4a62-b803-28f627059b2b,,"SH 51 Clive, between the intersections of Williamson Road and School Road",,440424,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1575697.46614975,5178800.76335077,100584,Scheduled,South Island,,,,Pavement Repairs,Road Work,25/09/2023 06:00,Delays,true,,2023/09/24 06:00:00+00,2023/09/24 18:00:00+00,NZTA,Official,2023/08/29 23:08:18.627+00,2023/09/15 00:01:36.600+00,,2a4bd992-7a0d-47ea-bbb8-7e1a28b2f939,,SH 74 Maces Road,,439972,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1283658.18722985,4880138.55717951,100585,Resolved,South Island,,,,Flooding,Road Hazard,Until further notice,Caution,false,,2023/09/21 06:36:01.770+00,2023/09/21 07:59:48+00,NZTA,Official,2023/09/21 06:36:02.187+00,2023/09/21 08:00:13.580+00,,360b20f7-5e13-477c-86ec-9f4d2b38b768,,"SH 1 Gore, At the intersection of Jubilee Avenue",,442981,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1586917.54112527,5235993.50372887,100586,Scheduled,South Island,,,,Resurfacing,Road Work,13/10/2023 19:00,Caution,true,,2023/10/12 18:00:00.093+00,2023/10/13 07:00:00.093+00,NZTA,Official,2023/09/17 23:20:25.147+00,2023/09/17 23:20:29.937+00,,81d24a5a-3804-4ecb-b219-57aa8ad241f3,,SH 1 Omihi,,441617,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1883578.71930308,5773969.42655286,100587,Resolved,North Island,0.67 km northeast of Utuhina,1.45 km northwest of Glenholme,1.50 km north of Hillcrest,Resurfacing,Road Work,22/09/2023 05:00,Delays,true,,2023/09/17 08:00:00+00,2023/09/21 17:00:00+00,NMC,Official,2023/09/11 02:15:39.337+00,2023/09/21 17:00:47.717+00,,5c577c3b-5ecd-4e32-b115-19727a10bedc,,SH 5 La Trobe Place to Malfroy Road,,440986,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA,2023/09/21 18:35:22.688+00,ETL_Integration_NZTA
1575279.03325344,5178271.79601786,100588,Scheduled,South Island,,,,Pavement Repairs,Road Work,26/09/2023 06:00,Caution,true,,2023/09/25 06:00:00.613+00,2023/09/25 18:00:00.613+00,NZTA,Official,2023/08/29 23:07:33.653+00,2023/09/15 00:00:51.547+00,,3c044637-a525-478b-a0ac-a8223f2537f4,,SH 74 Ti Rakau Drive,,439971,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1808585.99766169,5819907.92662152,100589,Active,North Island,4.58 km north of Newstead,4.77 km west of Eureka,4.95 km southeast of Puketaha,Maintenance,Road Work,Until further notice,Road Closed,true,,2023/02/01 23:55:00+00,2024/04/30 12:00:00+00,NZTA,Official,2023/02/01 23:55:58.720+00,2023/08/15 21:12:53.547+00,,15a62191-5c95-41c8-b721-5ab1be8e3b4d,,SH 1B Telephone Rd/Holland Rd intersection,,414059,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1258809.30053641,5004169.84499234,100590,Active,South Island,,,,Other,Road Work,27/10/2023 06:00,Caution,true,,2023/09/17 08:00:00+00,2023/10/27 18:00:00+00,NZTA,Official,2023/09/03 22:11:54.653+00,2023/09/19 21:16:13.853+00,,67cf1b0f-6887-4cca-8ceb-ab691a4c3b23,,"SH 6A Queenstown, between the intersections of Melbourne Street and Dublin Street",,440311,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1767881.24459069,5904660.80459428,100591,Resolved,North Island,1.65 km southwest of Flat Bush,2.26 km northeast of Wiri,2.46 km east of Puhinui,Maintenance,Road Work,22/09/2023 03:48,Road Closed,true,,2023/09/21 10:00:00+00,2023/09/21 15:48:09.830+00,NZTA,Official,2023/09/20 23:28:14.833+00,2023/09/21 15:48:08.773+00,,6656ba31-cd0c-4418-9abc-6c7745c8e485,,"SH 1 Full Closure Manukau to Papakura (incl. SH20 Link West), Southbound",,442904,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1792529.29026242,5774637.03309446,100592,Resolved,North Island,0.50 km east of Kahotea,2.31 km northwest of Otorohanga,4.04 km northeast of Te Raumauku,Other,Road Work,Until further notice,Caution,true,,2023/09/20 21:37:00+00,2023/09/21 07:00:00+00,NMC,Official,2023/09/20 21:38:28.030+00,2023/09/21 07:00:16.713+00,,adce452a-6e61-43e6-9a10-afa80c65dbbb,,SH 31 Otorohanga,,442888,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
1769983.60207978,5899256.664204,100593,Resolved,North Island,0.42 km north of Takanini,1.50 km north of Takanini,1.55 km south of Manurewa East,Maintenance,Road Work,22/09/2023 03:43,Road Closed,true,,2023/09/21 09:30:00+00,2023/09/21 15:43:13.403+00,NZTA,Official,2023/09/20 23:45:29.250+00,2023/09/21 15:43:12.670+00,,6884bf64-1239-4e34-a11a-7ff937111e78,,SH 1 Takanini On-ramp Southbound,,442918,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA,2023/09/21 18:35:28.653+00,ETL_Integration_NZTA
