Week number,Week,Fuel price measure,Value,Value Unit,Value Label,Null Reason,Metadata 1
2015w07,2015-02-13,Diesel importer cost,67.37758296,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel GST,14.28467909,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel taxes,14.65967909,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel price excluding taxes,94.18869393,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel main port price,116.4714286,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel discounted retail price,109.515873,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel importer margin,26.81111096,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel margin trend,32.54018747,nzd,NZ cents per litre,
2015w07,2015-02-13,Petrol importer cost,66.17177266,nzd,NZ cents per litre,
2015w07,2015-02-13,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w07,2015-02-13,Regular petrol GST,23.39378882,nzd,NZ cents per litre,
2015w07,2015-02-13,Regular petrol taxes,90.52278882,nzd,NZ cents per litre,
2015w07,2015-02-13,Regular petrol price excluding taxes,88.25209213,nzd,NZ cents per litre,
2015w07,2015-02-13,Regular petrol main port price,187.1857143,nzd,NZ cents per litre,
2015w07,2015-02-13,Regular petrol discounted retail price,179.352381,nzd,NZ cents per litre,
2015w07,2015-02-13,Regular petrol importer margin,22.08031947,nzd,NZ cents per litre,
2015w07,2015-02-13,Regular petrol margin trend,26.5835522,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R importer cost,66.83766363,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R GST,24.89035385,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R taxes,92.01935385,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R price excluding taxes,98.21469233,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R main port price,194.3285714,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R discounted retail price,190.8260462,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R importer margin,31.37702869,nzd,NZ cents per litre,
2015w07,2015-02-13,Premium petrol 95R margin trend,36.34629972,nzd,NZ cents per litre,
2015w07,2015-02-13,Diesel main port price excluding taxes,100.2370031,nzd,NZ cents per litre,
2015w08,2015-02-20,Dubai crude (USD),58.14,usd,USD per barrel,
2015w08,2015-02-20,NZ US exchange rate,0.75172,usd,USD per 1 NZD,
2015w08,2015-02-20,Dubai crude (NZD),77.34262757,nzd,NZD per barrel,
2015w08,2015-02-20,Diesel importer cost,68.41736858,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel GST,14.91821946,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel taxes,15.29321946,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel price excluding taxes,98.41229641,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel main port price,121.3285714,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel discounted retail price,114.3730159,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel importer margin,29.99492783,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel margin trend,32.56533289,nzd,NZ cents per litre,
2015w08,2015-02-20,Petrol importer cost,67.57651485,nzd,NZ cents per litre,
2015w08,2015-02-20,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w08,2015-02-20,Regular petrol GST,24.06459627,nzd,NZ cents per litre,
2015w08,2015-02-20,Regular petrol taxes,91.19359627,nzd,NZ cents per litre,
2015w08,2015-02-20,Regular petrol price excluding taxes,92.72414182,nzd,NZ cents per litre,
2015w08,2015-02-20,Regular petrol main port price,192.3285714,nzd,NZ cents per litre,
2015w08,2015-02-20,Regular petrol discounted retail price,184.4952381,nzd,NZ cents per litre,
2015w08,2015-02-20,Regular petrol importer margin,25.14762698,nzd,NZ cents per litre,
2015w08,2015-02-20,Regular petrol margin trend,26.60952775,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R importer cost,68.23081405,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R GST,25.67296254,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R taxes,92.80196254,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R price excluding taxes,103.4320836,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R main port price,200.3285714,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R discounted retail price,196.8260462,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R importer margin,35.20126959,nzd,NZ cents per litre,
2015w08,2015-02-20,Premium petrol 95R margin trend,36.38255205,nzd,NZ cents per litre,
2015w08,2015-02-20,Diesel main port price excluding taxes,104.4606056,nzd,NZ cents per litre,
2015w09,2015-02-27,Dubai crude (USD),56.89,usd,USD per barrel,
2015w09,2015-02-27,NZ US exchange rate,0.75262,usd,USD per 1 NZD,
2015w09,2015-02-27,Dubai crude (NZD),75.5892748,nzd,NZD per barrel,
2015w09,2015-02-27,Diesel importer cost,67.40528266,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel GST,14.99275362,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel taxes,15.36775362,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel price excluding taxes,98.90919082,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel main port price,121.9,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel discounted retail price,114.9444444,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel importer margin,31.50390816,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel margin trend,32.5904783,nzd,NZ cents per litre,
2015w09,2015-02-27,Petrol importer cost,68.13354807,nzd,NZ cents per litre,
2015w09,2015-02-27,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w09,2015-02-27,Regular petrol GST,24.13913043,nzd,NZ cents per litre,
2015w09,2015-02-27,Regular petrol taxes,91.26813043,nzd,NZ cents per litre,
2015w09,2015-02-27,Regular petrol price excluding taxes,93.22103623,nzd,NZ cents per litre,
2015w09,2015-02-27,Regular petrol main port price,192.9,nzd,NZ cents per litre,
2015w09,2015-02-27,Regular petrol discounted retail price,185.0666667,nzd,NZ cents per litre,
2015w09,2015-02-27,Regular petrol importer margin,25.08748817,nzd,NZ cents per litre,
2015w09,2015-02-27,Regular petrol margin trend,26.63550331,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R importer cost,68.78706484,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R GST,25.74749671,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R taxes,92.87649671,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R price excluding taxes,103.928978,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R main port price,200.9,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R discounted retail price,197.3974747,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R importer margin,35.1419132,nzd,NZ cents per litre,
2015w09,2015-02-27,Premium petrol 95R margin trend,36.41880437,nzd,NZ cents per litre,
2015w09,2015-02-27,Diesel main port price excluding taxes,104.9575,nzd,NZ cents per litre,
2015w10,2015-03-06,Dubai crude (USD),57.95,usd,USD per barrel,
2015w10,2015-03-06,NZ US exchange rate,0.75388,usd,USD per 1 NZD,
2015w10,2015-03-06,Dubai crude (NZD),76.86899772,nzd,NZD per barrel,
2015w10,2015-03-06,Diesel importer cost,68.81965532,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel GST,14.99275362,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel taxes,15.36775362,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel price excluding taxes,98.90919082,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel main port price,121.9,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel discounted retail price,114.9444444,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel importer margin,30.0895355,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel margin trend,32.61562372,nzd,NZ cents per litre,
2015w10,2015-03-06,Petrol importer cost,71.17030843,nzd,NZ cents per litre,
2015w10,2015-03-06,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w10,2015-03-06,Regular petrol GST,24.36273292,nzd,NZ cents per litre,
2015w10,2015-03-06,Regular petrol taxes,91.49173292,nzd,NZ cents per litre,
2015w10,2015-03-06,Regular petrol price excluding taxes,94.71171946,nzd,NZ cents per litre,
2015w10,2015-03-06,Regular petrol main port price,194.6142857,nzd,NZ cents per litre,
2015w10,2015-03-06,Regular petrol discounted retail price,186.7809524,nzd,NZ cents per litre,
2015w10,2015-03-06,Regular petrol importer margin,23.54141103,nzd,NZ cents per litre,
2015w10,2015-03-06,Regular petrol margin trend,26.66147886,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R importer cost,71.82314445,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R GST,25.97109919,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R taxes,93.10009919,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R price excluding taxes,105.4196613,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R main port price,202.6142857,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R discounted retail price,199.1117605,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R importer margin,33.59651682,nzd,NZ cents per litre,
2015w10,2015-03-06,Premium petrol 95R margin trend,36.4550567,nzd,NZ cents per litre,
2015w10,2015-03-06,Diesel main port price excluding taxes,104.9575,nzd,NZ cents per litre,
2015w11,2015-03-13,Dubai crude (USD),54.45,usd,USD per barrel,
2015w11,2015-03-13,NZ US exchange rate,0.73348,usd,USD per 1 NZD,
2015w11,2015-03-13,Dubai crude (NZD),74.23515297,nzd,NZD per barrel,
2015w11,2015-03-13,Diesel importer cost,68.33965883,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel GST,14.99275362,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel taxes,15.36775362,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel price excluding taxes,98.90919082,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel main port price,121.9,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel discounted retail price,114.9444444,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel importer margin,30.56953199,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel margin trend,32.64076913,nzd,NZ cents per litre,
2015w11,2015-03-13,Petrol importer cost,71.11100541,nzd,NZ cents per litre,
2015w11,2015-03-13,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w11,2015-03-13,Regular petrol GST,24.4,nzd,NZ cents per litre,
2015w11,2015-03-13,Regular petrol taxes,91.529,nzd,NZ cents per litre,
2015w11,2015-03-13,Regular petrol price excluding taxes,94.96016667,nzd,NZ cents per litre,
2015w11,2015-03-13,Regular petrol main port price,194.9,nzd,NZ cents per litre,
2015w11,2015-03-13,Regular petrol discounted retail price,187.0666667,nzd,NZ cents per litre,
2015w11,2015-03-13,Regular petrol importer margin,23.84916126,nzd,NZ cents per litre,
2015w11,2015-03-13,Regular petrol margin trend,26.68745441,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R importer cost,71.78228047,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R GST,26.00836627,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R taxes,93.13736627,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R price excluding taxes,105.6681085,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R main port price,202.9,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R discounted retail price,199.3974747,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R importer margin,33.885828,nzd,NZ cents per litre,
2015w11,2015-03-13,Premium petrol 95R margin trend,36.49130902,nzd,NZ cents per litre,
2015w11,2015-03-13,Diesel main port price excluding taxes,104.9575,nzd,NZ cents per litre,
2015w12,2015-03-20,Dubai crude (USD),51.35,usd,USD per barrel,
2015w12,2015-03-20,NZ US exchange rate,0.73816,usd,USD per 1 NZD,
2015w12,2015-03-20,Dubai crude (NZD),69.56486399,nzd,NZD per barrel,
2015w12,2015-03-20,Diesel importer cost,66.00398911,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel GST,14.99275362,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel taxes,15.36775362,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel price excluding taxes,98.90919082,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel main port price,121.9,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel discounted retail price,114.9444444,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel importer margin,32.90520171,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel margin trend,32.65319966,nzd,NZ cents per litre,
2015w12,2015-03-20,Petrol importer cost,67.76098037,nzd,NZ cents per litre,
2015w12,2015-03-20,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w12,2015-03-20,Regular petrol GST,24.43726708,nzd,NZ cents per litre,
2015w12,2015-03-20,Regular petrol taxes,91.56626708,nzd,NZ cents per litre,
2015w12,2015-03-20,Regular petrol price excluding taxes,95.20861387,nzd,NZ cents per litre,
2015w12,2015-03-20,Regular petrol main port price,195.1857143,nzd,NZ cents per litre,
2015w12,2015-03-20,Regular petrol discounted retail price,187.352381,nzd,NZ cents per litre,
2015w12,2015-03-20,Regular petrol importer margin,27.4476335,nzd,NZ cents per litre,
2015w12,2015-03-20,Regular petrol margin trend,26.71588883,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R importer cost,68.43220217,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R GST,26.04563335,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R taxes,93.17463335,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R price excluding taxes,105.9165557,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R main port price,203.1857143,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R discounted retail price,199.683189,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R importer margin,37.48435351,nzd,NZ cents per litre,
2015w12,2015-03-20,Premium petrol 95R margin trend,36.53473613,nzd,NZ cents per litre,
2015w12,2015-03-20,Diesel main port price excluding taxes,104.9575,nzd,NZ cents per litre,
2015w13,2015-03-27,Dubai crude (USD),54.2,usd,USD per barrel,
2015w13,2015-03-27,NZ US exchange rate,0.76174,usd,USD per 1 NZD,
2015w13,2015-03-27,Dubai crude (NZD),71.15288681,nzd,NZD per barrel,
2015w13,2015-03-27,Diesel importer cost,65.23399936,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel GST,14.76915114,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel taxes,15.14415114,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel price excluding taxes,97.41850759,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel main port price,120.1857143,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel discounted retail price,113.2301587,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel importer margin,32.18450823,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel margin trend,32.66563018,nzd,NZ cents per litre,
2015w13,2015-03-27,Petrol importer cost,68.10482053,nzd,NZ cents per litre,
2015w13,2015-03-27,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w13,2015-03-27,Regular petrol GST,24.17639752,nzd,NZ cents per litre,
2015w13,2015-03-27,Regular petrol taxes,91.30539752,nzd,NZ cents per litre,
2015w13,2015-03-27,Regular petrol price excluding taxes,93.46948344,nzd,NZ cents per litre,
2015w13,2015-03-27,Regular petrol main port price,193.1857143,nzd,NZ cents per litre,
2015w13,2015-03-27,Regular petrol discounted retail price,185.352381,nzd,NZ cents per litre,
2015w13,2015-03-27,Regular petrol importer margin,25.3646629,nzd,NZ cents per litre,
2015w13,2015-03-27,Regular petrol margin trend,26.74432325,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R importer cost,68.75526437,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R GST,25.78476379,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R taxes,92.91376379,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R price excluding taxes,104.1774252,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R main port price,201.1857143,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R discounted retail price,197.683189,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R importer margin,35.42216088,nzd,NZ cents per litre,
2015w13,2015-03-27,Premium petrol 95R margin trend,36.57816323,nzd,NZ cents per litre,
2015w13,2015-03-27,Diesel main port price excluding taxes,103.4668168,nzd,NZ cents per litre,
2015w14,2015-04-03,Dubai crude (USD),53.22,usd,USD per barrel,
2015w14,2015-04-03,NZ US exchange rate,0.7495,usd,USD per 1 NZD,
2015w14,2015-04-03,Dubai crude (NZD),71.00733823,nzd,NZD per barrel,
2015w14,2015-04-03,Diesel importer cost,65.55542787,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel GST,14.66088777,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel taxes,15.03588777,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel price excluding taxes,96.69675178,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel main port price,119.9,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel discounted retail price,112.4001395,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel importer margin,31.1413239,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel margin trend,32.6780607,nzd,NZ cents per litre,
2015w14,2015-04-03,Petrol importer cost,66.75483092,nzd,NZ cents per litre,
2015w14,2015-04-03,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w14,2015-04-03,Regular petrol GST,24.01681796,nzd,NZ cents per litre,
2015w14,2015-04-03,Regular petrol taxes,91.14581796,nzd,NZ cents per litre,
2015w14,2015-04-03,Regular petrol price excluding taxes,92.40561976,nzd,NZ cents per litre,
2015w14,2015-04-03,Regular petrol main port price,192.9,nzd,NZ cents per litre,
2015w14,2015-04-03,Regular petrol discounted retail price,184.1289377,nzd,NZ cents per litre,
2015w14,2015-04-03,Regular petrol importer margin,25.65078885,nzd,NZ cents per litre,
2015w14,2015-04-03,Regular petrol margin trend,26.77275767,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R importer cost,67.49817092,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R GST,25.63914802,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R taxes,92.76814802,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R price excluding taxes,103.2066534,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R main port price,200.9,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R discounted retail price,196.5668015,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R importer margin,35.70848252,nzd,NZ cents per litre,
2015w14,2015-04-03,Premium petrol 95R margin trend,36.62159034,nzd,NZ cents per litre,
2015w14,2015-04-03,Diesel main port price excluding taxes,103.2183696,nzd,NZ cents per litre,
2015w15,2015-04-10,Dubai crude (USD),55.66,usd,USD per barrel,
2015w15,2015-04-10,NZ US exchange rate,0.754075,usd,USD per 1 NZD,
2015w15,2015-04-10,Dubai crude (NZD),73.81228658,nzd,NZD per barrel,
2015w15,2015-04-10,Diesel importer cost,64.95513201,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel GST,14.63248925,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel taxes,15.00748925,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel price excluding taxes,96.50742833,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel main port price,119.9,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel discounted retail price,112.1824176,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel importer margin,31.55229632,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel margin trend,32.69049122,nzd,NZ cents per litre,
2015w15,2015-04-10,Petrol importer cost,65.50920501,nzd,NZ cents per litre,
2015w15,2015-04-10,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w15,2015-04-10,Regular petrol GST,23.96789298,nzd,NZ cents per litre,
2015w15,2015-04-10,Regular petrol taxes,91.09689298,nzd,NZ cents per litre,
2015w15,2015-04-10,Regular petrol price excluding taxes,92.07945318,nzd,NZ cents per litre,
2015w15,2015-04-10,Regular petrol main port price,192.9,nzd,NZ cents per litre,
2015w15,2015-04-10,Regular petrol discounted retail price,183.7538462,nzd,NZ cents per litre,
2015w15,2015-04-10,Regular petrol importer margin,26.57024817,nzd,NZ cents per litre,
2015w15,2015-04-10,Regular petrol margin trend,26.80119209,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R importer cost,66.24734947,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R GST,25.59580854,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R taxes,92.72480854,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R price excluding taxes,102.9177236,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R main port price,200.9,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R discounted retail price,196.2345321,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R importer margin,36.67037412,nzd,NZ cents per litre,
2015w15,2015-04-10,Premium petrol 95R margin trend,36.66501745,nzd,NZ cents per litre,
2015w15,2015-04-10,Diesel main port price excluding taxes,103.2183696,nzd,NZ cents per litre,
2015w16,2015-04-17,Dubai crude (USD),59,usd,USD per barrel,
2015w16,2015-04-17,NZ US exchange rate,0.755,usd,USD per 1 NZD,
2015w16,2015-04-17,Dubai crude (NZD),78.14569536,nzd,NZD per barrel,
2015w16,2015-04-17,Diesel importer cost,67.52596532,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel GST,14.80019111,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel taxes,15.17519111,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel price excluding taxes,97.62544075,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel main port price,121.1857143,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel discounted retail price,113.4681319,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel importer margin,30.09947543,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel margin trend,32.70292175,nzd,NZ cents per litre,
2015w16,2015-04-17,Petrol importer cost,69.91002432,nzd,NZ cents per litre,
2015w16,2015-04-17,Regular petrol Emission Trading Scheme levy,0.5775,nzd,NZ cents per litre,
2015w16,2015-04-17,Regular petrol GST,24.13559484,nzd,NZ cents per litre,
2015w16,2015-04-17,Regular petrol taxes,91.26459484,nzd,NZ cents per litre,
2015w16,2015-04-17,Regular petrol price excluding taxes,93.1974656,nzd,NZ cents per litre,
2015w16,2015-04-17,Regular petrol main port price,194.1857143,nzd,NZ cents per litre,
2015w16,2015-04-17,Regular petrol discounted retail price,185.0395604,nzd,NZ cents per litre,
2015w16,2015-04-17,Regular petrol importer margin,23.28744128,nzd,NZ cents per litre,
2015w16,2015-04-17,Regular petrol margin trend,26.82962651,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R importer cost,70.64726444,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R Emission Trading Scheme levy,0.592,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R GST,25.7635104,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R taxes,92.8925104,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R price excluding taxes,104.035736,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R main port price,202.1857143,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R discounted retail price,197.5202464,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R importer margin,33.38847158,nzd,NZ cents per litre,
2015w16,2015-04-17,Premium petrol 95R margin trend,36.70844455,nzd,NZ cents per litre,
2015w16,2015-04-17,Diesel main port price excluding taxes,104.336382,nzd,NZ cents per litre,
2015w17,2015-04-24,Dubai crude (USD),60.92,usd,USD per barrel,
2015w17,2015-04-24,NZ US exchange rate,0.76502,usd,USD per 1 NZD,
2015w17,2015-04-24,Dubai crude (NZD),79.63190505,nzd,NZD per barrel,
2015w17,2015-04-24,Diesel importer cost,67.89309217,nzd,NZ cents per litre,
2015w17,2015-04-24,Diesel Emission Trading Scheme levy,0.6675,nzd,NZ cents per litre,
2015w17,2015-04-24,Diesel GST,15.54553273,nzd,NZ cents per litre,
2015w17,2015-04-24,Diesel taxes,15.92053273,nzd,NZ cents per litre,
2015w17,2015-04-24,Diesel price excluding taxes,102.5943849,nzd,NZ cents per litre,
2015w17,2015-04-24,Diesel main port price,126.9,nzd,NZ cents per litre,
2015w17,2015-04-24,Diesel discounted retail price,119.1824176,nzd,NZ cents per litre,
2015w17,2015-04-24,Diesel importer margin,34.70129268,nzd,NZ cents per litre,
2015w17,2015-04-24,Diesel margin trend,32.71535227,nzd,NZ cents per litre,
2015w17,2015-04-24,Petrol importer cost,71.07089688,nzd,NZ cents per litre,
